Datetime,Tweet Id,Text,URL,User
2023-03-10 19:39:50+00:00,1634277906032611341,@Khomotso001 Yhoo! Clear your schedule before forever https://t.co/UiAWmF5178,https://twitter.com/VlogsUmashi/status/1634277906032611341,https://twitter.com/VlogsUmashi
2023-03-10 19:38:00+00:00,1634277443170193417,@Sinenhl08263687 By the tym it ends wil  b admitted in a hospital yhoo i cnt😪😪,https://twitter.com/preciouszainah1/status/1634277443170193417,https://twitter.com/preciouszainah1
2023-03-10 19:35:52+00:00,1634276905728737280,@Nophace1 Deff my fav video of her yhoo🔥🔥,https://twitter.com/amanda_twani/status/1634276905728737280,https://twitter.com/amanda_twani
2023-03-10 19:30:08+00:00,1634275462355755008,Ndambona kuqala mama🤧😂yhoo #GqeberhaTheEmpire https://t.co/VVSatV203N,https://twitter.com/ndips_stylist/status/1634275462355755008,https://twitter.com/ndips_stylist
2023-03-10 19:30:07+00:00,1634275459251818501,For Sam to get out of her shell yhoo i really want to love her #RHOAbuja,https://twitter.com/Sinozza1604/status/1634275459251818501,https://twitter.com/Sinozza1604
2023-03-10 19:28:26+00:00,1634275037090926596,@LoveSaidNotSo My house is now a laughing mess😂😂people can't stop laughing yhoo🤣🤣🤣,https://twitter.com/SantanaMariah83/status/1634275037090926596,https://twitter.com/SantanaMariah83
2023-03-10 19:26:43+00:00,1634274605610278921,@__Siyabonga Yhoo ngyayifuna,https://twitter.com/SiphokuhleNdloz/status/1634274605610278921,https://twitter.com/SiphokuhleNdloz
2023-03-10 19:26:14+00:00,1634274483446988800,"#BBTitans
#JuicyJay𓃵 

JUICY JAY THE BRAND 

Juicy is so pretty yhoo hayini like WTF ? He's so perfect,  the dimples ? Pls pls https://t.co/z6RNSL5ZPF",https://twitter.com/Maki_Mihlali/status/1634274483446988800,https://twitter.com/Maki_Mihlali
2023-03-10 19:26:12+00:00,1634274472441139222,Yhoo Thulani🤭#GqeberhaTheEmpire,https://twitter.com/mdlulws/status/1634274472441139222,https://twitter.com/mdlulws
2023-03-10 19:25:53+00:00,1634274393013604359,This conversation Yhoo I feel for Thulani #GqeberhaTheEmpire,https://twitter.com/Letshego_Lessy/status/1634274393013604359,https://twitter.com/Letshego_Lessy
2023-03-10 19:25:45+00:00,1634274359568216064,@DotNetGuluva Yhoo andisoyiki kengoku uyobukela😭😭😭,https://twitter.com/_Nantsika/status/1634274359568216064,https://twitter.com/_Nantsika
2023-03-10 19:25:32+00:00,1634274304966754305,Yhoo this auntie with a white blouse! yhoooo hayi #ThembaMyInkedWorld,https://twitter.com/baddietobad/status/1634274304966754305,https://twitter.com/baddietobad
2023-03-10 19:24:36+00:00,1634274072463921176,@iammondrich It's the spellings for me...yhoo!,https://twitter.com/cortielilyan/status/1634274072463921176,https://twitter.com/cortielilyan
